order_id,delivery_time,order_item_id,product_id,seller_id,price,sales_value,freight_value
d82cef48824870df9946d57e827ed727,11.0,1,6c04a068e5ab37749c980c42a036b9e3,48efc9d94a9834137efd9ea76b065a38,10.9,10.9,8.72
db7576b1fe440f4c0a808855aacf0948,11.0,1,db9c09ef2fa2590a7ca12480603396aa,48efc9d94a9834137efd9ea76b065a38,9.9,9.9,8.72
f92641ff0446a0e1c57195ebfe76e16a,11.0,1,d8c365a069853295a82caf595c2c8c8d,48efc9d94a9834137efd9ea76b065a38,9.9,9.9,8.72
1b3d11cf9f92c0f7baf627ab059621f8,11.0,1,b68cf84ede4fd1e14b1740de5b727d55,e24fc9fcd865784fb25705606fe3dfe7,636.0,636.0,30.71
452b706af12e25e6c8c740b4dc493ab0,9.0,1,afbe1e973aefbf72a330e3bc72d4b476,4a3ca9315b744ce9f8e9374361493884,68.9,68.9,15.69
6acecf438369055d9243e121045cca74,12.0,1,1514ddb0f4a5afc8d24104e89c714403,48efc9d94a9834137efd9ea76b065a38,9.9,9.9,8.72
743cc56ca44d32e3e125c74c98044997,6.0,1,cef211702e18d39ca1a4b6d2d6580c0d,d66c305afaec317ebee552073a674429,97.99,97.99,19.28
753aaaa715f963740a358c291bc79727,6.0,1,77f70ac9f5426624db4fb65c4f1195b8,fa1c13f2614d7b5c4749cbc52fecda94,129.0,129.0,15.07
9a3e437ab219133c20a7033be9087edf,10.0,1,368343a35b2e888dae4f3f831d22437a,fa1c13f2614d7b5c4749cbc52fecda94,149.0,149.0,15.21
d64aa68e4a96734f280b7ddf0852d511,9.0,1,76265fc5cc76fc5f09534fb307605c10,80e6699fe29150b372a0c8a1ebf7dcc8,239.9,239.9,16.89
03b218d39c422c250f389120c531b61f,4.0,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,38.5,38.5,11.74
4e36d0170c671378f49f701a810360ae,11.0,1,9fc063fd34fed29ccc57b7f8e8d03388,ccc4bbb5f32a6ab2b7066a4130f114e3,370.0,370.0,19.43
53cd36155a7bf507095985b2f26368a5,6.0,1,0ab80f38a21093b448518f68efe82c24,440dd6ab244315c632130ecfb63827b1,19.9,19.9,10.96
6c82197bc099415d9919ccb609a9c072,5.0,1,c7084bc72369a57c93c6edaf0b60b235,59fb871bf6f4522a87ba567b42dafecf,189.99,189.99,12.72
a01cc79e3afbac4a52ce1d528080e438,7.0,1,adcfd260203f2ab192f83edb46d0f83f,dbb9b48c841a0e39e21f98e1a6b2ec3e,17.5,17.5,10.96
b174fa32929e4af3622213e835cfa84a,9.0,1,6d811b6e8cada9a8f7f38bb315620e1b,80e6699fe29150b372a0c8a1ebf7dcc8,129.0,129.0,22.37
09d557bf440b6c3b40cacfbb24fd5e28,8.0,1,5b8423dc7f23089c9c59c5d140eb5a1c,a3a38f4affed601eb87a97788c949667,129.99,129.99,29.19
10221b5ef57cb66fe37a3b1e594918d1,8.0,1,fdcd8c17805ad801a924cf11272a2834,80e6699fe29150b372a0c8a1ebf7dcc8,209.9,209.9,19.75
22c2b8497506479028918303045751dd,7.0,1,fe7976532777922f0d60261e75f7ad36,b76dba6c951ab00dc4edf0a1aa88037e,10.49,10.49,10.96
4d9aeb0219e736ad9dd72af9f25b3f88,7.0,1,9fa0c72476690fbc66bcacc498fe7fd6,e2aee0892199b1d92530e371abd825bf,39.9,39.9,10.96
76774c936de5cb5a431120fde98e40da,11.0,1,a25a9e3433043fb8a0808f310d8d8203,1b8b75e227c9a9c100d0c210fb6176ce,129.99,129.99,11.38
0daff24b7abb3accd3e2638a0d5be0a0,8.0,1,9ff668529410eefd5bca723acb4834c1,cca3071e3e9bb7d12640c9fbe2301306,99.9,99.9,15.81
33ef079ec39c1b46e6e552e038e67c5b,5.0,1,ace5d86cf1ac63cdb76f49e5cd23d2f8,cca3071e3e9bb7d12640c9fbe2301306,50.9,50.9,11.75
34ac523be174284d7b9df8e47bce2040,5.0,1,d5889e40a08a57aff04de227408ed197,1554a68530182680ad5c8b042c3ab563,38.5,38.5,15.56
4fe2e8b329e56a00aba9b0136b46f00f,7.0,1,53bd0c908c6ab820c9828763348728ef,cca3071e3e9bb7d12640c9fbe2301306,69.9,69.9,13.07
51b79a492b5e53504ce70340ce111374,10.0,1,61984b4164968929229a5bed244e353d,4a3ca9315b744ce9f8e9374361493884,48.9,48.9,15.56
588454faf6ae4ce8b0f387e19b7115a2,10.0,1,b74d57e3377dd78aace6d070fc48cc88,4a3ca9315b744ce9f8e9374361493884,65.9,65.9,22.39
660c604f50fc9edcf854689682d1560e,2.0,1,21a95b5525c6d658ff4e5e1b50f7c02d,46dc3b2cc0980fb8ec44634e21d2718e,149.99,149.99,11.66
ad818323f40e1a353eb3a3874d138c51,10.0,1,20090bcd0d43eb49feb63d53d387780b,05ff92fedb5be47920fea08e501238b9,176.0,176.0,15.4
bf9d705db9fe15b5bd6a0a35c3e3365f,9.0,1,441571d37eb4c02c1686c4a2cff8a8e5,5a8e7d5003a1f221f9e1d6e411de7c23,119.9,119.9,11.45
cb4980b31efc7af3ee819aa60582c31b,3.0,1,eb7172d8a3c64298d2d767f6603c231e,725c32fa80c2faacc4fc88450d27314e,44.95,44.95,14.52
fc28aed78cb8bcd22a7dbd82cb778946,8.0,1,21fd3b391a97c2fedab9d0efdd183a93,9de4643a8dbde634fe55621059d92273,498.99,498.99,18.6
0ed46f17da8a1c3bd0ed5fdfc50decc4,13.0,1,20e37962088a4061d3578def47a8648b,cca3071e3e9bb7d12640c9fbe2301306,64.9,64.9,17.29
24e1c731364b64c76d98e985bfdbef77,6.0,1,9d8945bf83fcf586d751dacb07e28a3e,5fd924b4836098a5be0ecf81ba054ce0,157.0,157.0,18.85
3027797ce35841bf74917c0b0ea1a38d,8.0,1,17469cd3d2559b93669a813860296b8e,a3a38f4affed601eb87a97788c949667,159.9,159.9,16.33
56ef80c564f6fd57cc662adee0379746,7.0,1,06e73ddcb54620a36bfdb2e073c4dc40,0ea22c1cfbdc755f86b9b54b39c16043,34.9,34.9,14.52
ba3d713d46b9dadf35bf0ab911b06408,10.0,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,69.9,69.9,15.7
d2e9aead95751dd6bd0ce80e7d506c53,7.0,1,77b433708de78b6f08c64d3cb465ad8c,b76dba6c951ab00dc4edf0a1aa88037e,14.97,14.97,14.52
da0571dd2e59b32cca46279a02bfb40e,4.0,1,7721582bb750762d81850267d19881c1,0c8380b62e38e8a1e6adbeba7eb9688c,59.5,59.5,13.0
e75011be2ec3dec23d2ed6757d35c792,4.0,1,b6f134ff2933bb0ee1f36e2865f21a91,0c8380b62e38e8a1e6adbeba7eb9688c,144.5,144.5,18.1
eb87432d1b32d99db89d573d77767a01,6.0,1,a5f6ba3fe91a2e73f10b612131cb2404,4e922959ae960d389249c378d1c939f5,39.0,39.0,11.31
058afe6c6322b4773393a66003934493,5.0,1,3cc52e01a315aba7f650574a3a256b1a,e5a38146df062edaf55c38afa99e42dc,229.9,229.9,15.39
1d4744e42dc6d786bbc9512601f7e49c,10.0,1,1db2dfac4f8c0a4499f94838b3ee0628,4a3ca9315b744ce9f8e9374361493884,66.9,66.9,11.08
20960ecf3d6ac0b19f3818f15c8e3fc5,4.0,1,0167ff78aa8cd40d5432d3daae646c7a,6edacfd9f9074789dad6d62ba7950b9c,46.9,46.9,11.74
6f275c944d1814eca6bfbb2bcfa3b0ea,7.0,1,ebb4faacc3b7ade065ff47901900c4e7,4da0e408c99d2fdc2126dc9fce518060,45.0,45.0,15.56
90d2bbc31356e711e2fe7b0b78181687,6.0,1,a1bf559ac1eab015ba992bd76d9d76c7,85d9eb9ddc5d00ca9336a2219c97bb13,19.9,19.9,10.96
92580e7039e427da2884d35809a95996,11.0,1,0ec63d4c614fff936b02b10d242bf955,4a3ca9315b744ce9f8e9374361493884,89.9,89.9,15.84
95fd5e469d8ce5093adeace50b5a4389,6.0,1,dd6a505f83dd3c6326aa9856519e0978,fa40cc5b934574b62717c68f3d678b6d,49.9,49.9,10.96
b5c037cf61074d84c0a994fa0d024064,12.0,1,84c6e1fb0400fb720bfd40e3396e9044,cca3071e3e9bb7d12640c9fbe2301306,169.9,169.9,16.35
df410b19c3e348fb548ae68badd49827,10.0,1,8694f037a1ff62c5b61939eb818e43ab,cca3071e3e9bb7d12640c9fbe2301306,24.9,24.9,10.96
df6e0cd0f23b4735b02cb6d9279bb310,8.0,1,c384df04227582c085d6524937a3768a,2b1a40c1daabc6ca280c4b815c101841,345.0,345.0,27.64
ed2ea4498bcd56d90d461a23fa47ac56,10.0,1,cce61e7ab409679afd6ba99a47349582,cca3071e3e9bb7d12640c9fbe2301306,29.9,29.9,10.96
f8156c3c902b5ae88ac59a6c7b28f72a,7.0,1,f4d18451e6c35980e6898e36dfd6fb55,4a3ca9315b744ce9f8e9374361493884,48.9,48.9,11.74
01ba72e24cf883d74c5479c0a626c740,8.0,1,fb060ad9a8625b626189641799bccf89,b1204cfda1d4948679db3cfc0d3cb95c,44.6,44.6,14.52
1ef09d75953043a71a73428e15bc2f5c,7.0,1,7569eb05a9b91e5137cd9cf7494043e5,59fb871bf6f4522a87ba567b42dafecf,164.99,164.99,11.76
3312588178a16638759fca54495ef50d,9.0,1,6df665a20caa80a66804f836165bbf36,f235413f677777a0738ff215d0184901,595.99,595.99,32.36
3bd5b53dee9d54938f56208bcc03d855,8.0,1,e1772099adc6b03202a50a2aae5efb0c,5f1dc28029d2c244352a68107ec2b542,45.9,45.9,20.8
aa830d74d3e7d4a392cb7eac51a9c719,11.0,1,39e96bf755a2107369e9e9654476d831,cca3071e3e9bb7d12640c9fbe2301306,89.9,89.9,14.4
abef8b5d0f7fa066c7473db7d650c870,9.0,1,f0af7ec9760e53f21277444f32ee3308,cca3071e3e9bb7d12640c9fbe2301306,99.9,99.9,13.28
b063bf13bfec7c847d7a6bdb54554c00,8.0,1,f58bb9f12b0ca10029de2df4585a353f,46dc3b2cc0980fb8ec44634e21d2718e,89.99,89.99,14.8
c022b7da8ab7a4a04bd561c8f765a14a,8.0,1,d36c8237f8a0a889aa9d6ac7816097e3,80e6699fe29150b372a0c8a1ebf7dcc8,169.0,169.0,25.0
d809ddde66fee6223df16b11231491f9,18.0,1,d12a5178024ccefb3582170a9ab45a0d,054694fa03fe82cec4b7551487331d74,399.0,399.0,24.26
db0b12b763f716df3f27218724161479,5.0,1,d41d8cd98f00b204e9800998ecf8427e,066a6914e1ebf3ea95a216c73a986b91,229.9,229.9,18.97
de59016b99422f0bbd7e51a301bf2578,5.0,1,6bf1cd252d73626ab181be470f56e07b,8bd0f31cf0a614c658f6763bd02dea69,37.99,37.99,14.12
e068276f5e75a66212f75b84ebfeaccf,9.0,1,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,45.9,45.9,10.96
ef445757c25db3525a25a2b9641ef288,11.0,1,389d38a555287ebf3413ce43392cf007,2a1348e9addc1af5aaa619b1a3679d6b,34.9,34.9,16.05
f38755557b9876c68991673e64852af8,11.0,1,2b5bed5ddd304876b5d0c3eca2b6cbce,cca3071e3e9bb7d12640c9fbe2301306,89.9,89.9,17.37
f6b63a36cd2dd4fd184e6da3f911a4de,7.0,1,95c40b993a22463c83beb5c51a03d46c,85d9eb9ddc5d00ca9336a2219c97bb13,20.9,20.9,14.52
fd930246eb1c751ee75add493e49ea34,11.0,1,a2a90c1a0501c5148928da33b033dee8,3d39fbf22a665714baf62fae36029e23,59.9,59.9,17.26
00b4a910f64f24dbcac04fe54088a443,8.0,1,ba05e2861971098fc7ecd8162c23452a,d50d79cb34e38265a8649c383dcffd48,33.99,33.99,16.6
016dee69b3de35a39bfccee5309307c3,12.0,1,68bfdbfe84f03af17733b10362f10020,827f8f69dfa529c561901c4f2e0f332f,45.0,45.0,17.19
0675116b5556a78cf0413f70aa9f235e,7.0,1,d41a53937c9fddcd3aafd96be7d4f345,cca3071e3e9bb7d12640c9fbe2301306,79.9,79.9,11.95
08d7ec7381dc51d41a0e4d86314b7a98,16.0,1,7fd93eccaf2d461cb6bc4bbd1aa91f1a,4d600e08ecbe08258c79e536c5a42fee,699.17,699.17,20.59
13a4e0efe42392b2ee22601883f47d24,9.0,1,cd23f8469a90c62d99eb9bf8ad74fed1,4a3ca9315b744ce9f8e9374361493884,290.0,290.0,13.42
2511cdf205337513507a1863f0098d39,8.0,1,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,24.9,24.9,10.96
270d816a580cef9525ac73d6c4b87255,3.0,1,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,149.9,149.9,19.33
2e2e88c4bb691287b71a9e1ee8a193a4,14.0,1,424471a68d6b1ae4a53d39723e6981d3,054694fa03fe82cec4b7551487331d74,377.0,377.0,22.72
37d24e9a88068283d102aebd4f765133,4.0,1,b45755e01d70d935e074cdde682bed74,0c8380b62e38e8a1e6adbeba7eb9688c,89.9,89.9,17.37
3aa779fc4b813797c16ac4f02fe808ec,13.0,1,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,113.0,113.0,36.62
4ceb9336411700f9568db2ef11bda594,7.0,1,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,40.0,40.0,14.52
5a1b8ce8aee70bd3445109304936c826,13.0,1,664e6b2966fbf2ba213de566c311cd58,fa1c13f2614d7b5c4749cbc52fecda94,279.0,279.0,26.44
6bc6b07e448bae52d248c4df401d6157,6.0,1,566837caf82af3f65421f9d9d8820a27,cca3071e3e9bb7d12640c9fbe2301306,39.9,39.9,11.74
6d234dea658ce0c00f91e931cb11f93c,11.0,1,00be617b58175bf207fd35910d5097a4,4a3ca9315b744ce9f8e9374361493884,48.9,48.9,15.56
77e102ecf08e057581ef2ce55c80c6c0,7.0,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,34.9,34.9,8.72
984d046c833232079162e22c7ef8c15d,7.0,1,461a85909a0075c82f74d0221f6991c9,ed859002ad59dbf8cf3602696a6c3000,419.9,419.9,31.13
99e3f90c535337b45eace6f8a8a9400f,8.0,1,49cd59957f1c81427ca0b2edf5696969,d98eec89afa3380e14463da2aabaea72,45.0,45.0,50.0
9c0b834fc89f4dd70679baffe8bed38e,8.0,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,173.85,173.85,12.61
b49998737b7359ebe1b64b0b7ffb20f6,6.0,1,8efcb24ccca088a16dab13882f1c45e0,5f1dc28029d2c244352a68107ec2b542,22.3,22.3,14.52
bcb093f60b7e48f285bf92f681e65651,7.0,1,c9d1849f97b6fe404378805a105d64ec,7722b1df1b0e383e000397b2c11e3e19,89.9,89.9,11.24
d322025aff44e8bead04f4e81023ede8,1.0,1,88d165f46820f016a6840428dd5b7996,620c87c171fb2a6dd6e8bb4dec959fc6,259.9,259.9,12.43
de05dd73ee1b5a964eaa56f814c49851,5.0,1,462ca84097e3116f8dc7642fb057b4b2,85d9eb9ddc5d00ca9336a2219c97bb13,19.9,19.9,16.05
e7bbb39c507d08caa0aee263d3d6ca55,10.0,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,184.99,184.99,16.59
ea97616a19d3b2683ab949def1037708,9.0,1,9123002e53f822415107f07e5dcf199f,6edacfd9f9074789dad6d62ba7950b9c,66.9,66.9,15.68
ed5c53daefe487fab95ccd2afaf61bb0,4.0,1,77794668e2278bf0045019b0d8a308b2,cca3071e3e9bb7d12640c9fbe2301306,64.9,64.9,11.84
f313be47c42e07616027ad6d6ac3034c,14.0,1,e3ffa5b25f4a372e7ccf597b6ceb6c90,5a8e7d5003a1f221f9e1d6e411de7c23,59.9,59.9,14.59
f77dc5ef53142abf2e1734622d81f664,11.0,1,b7b7c5293e270682d3f343c31355c52a,cca3071e3e9bb7d12640c9fbe2301306,149.9,149.9,19.33
f878206572adfa47110fed4947806589,7.0,1,bb674e06dbfa1c64d429fd65dfc02f87,817f85dbb65aa3e70831d90fe75cdf89,149.99,149.99,32.65
fdb3ef83ea6f7bef7d13bdd9b38da661,9.0,1,cb17b798ba889575385281b7ec2fc22b,ffff564a4f9085cd26170f4732393726,109.2,109.2,13.34
fe2ac30768e07e362b649951cc625144,10.0,1,561e48cdfacd14e7cfe67aa4ebd0caea,5cf13accae3222c70a9cac40818ae839,74.5,74.5,19.22
ff42eee9423ebc7d468a3709e1cbefb7,10.0,1,f07ef9dd6e2d9a366ff30a25e210be70,62c50c1af4dfdc4149d25c5222043d39,137.99,137.99,11.58
09b38400b1601bc9dea9de02c710857f,10.0,1,8338cef8355d238f43711dcb9c0657b2,cca3071e3e9bb7d12640c9fbe2301306,45.9,45.9,14.52
0eaa4845a6182d6b72de720fb976abd4,10.0,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,349.9,349.9,17.66
0f475d7e08b52d8abf7e8c6141286c27,7.0,1,140395ed1d1dbd100f577c5403181a1c,4da0e408c99d2fdc2126dc9fce518060,10.3,10.3,14.52
10bce195e3966122a3dd0e2aa676f761,8.0,1,b34b2c889f5b26963569cf421254e121,cca3071e3e9bb7d12640c9fbe2301306,104.9,104.9,15.84
200f4d883fcc701355e46b8c6035743f,12.0,1,1f1354b0aa934e7ad75546467a6d028b,cca3071e3e9bb7d12640c9fbe2301306,19.9,19.9,8.33
21aa5570514b188b031255172b1e04bd,11.0,1,5538ed283fd2d0e2a1151507e1cbd59c,4da0e408c99d2fdc2126dc9fce518060,28.0,28.0,14.52
2e84d66424ec0ddb081078d1411fb1db,8.0,1,3df9a620374297d963f991ff296639a4,0c8380b62e38e8a1e6adbeba7eb9688c,59.5,59.5,17.16
3a6cac3e6717e6a7ee4cb28aaa149a91,9.0,1,99b89f140f651db441848081814dd1a1,3340ef1913fb70d28420f6ceb685c339,199.9,199.9,19.99
46081612169925ef8882b3bbf1c5011d,4.0,1,8681c71d24e694aaa4c582760736dd00,0ea22c1cfbdc755f86b9b54b39c16043,44.9,44.9,11.06
46f05e5ae3a2b822e2f4148d99f69ca4,11.0,1,b4f9530c931398e215242293c2c8ba4c,4e922959ae960d389249c378d1c939f5,45.0,45.0,17.91
5dc269b7c4dce1624653e914a1b739f5,9.0,1,20518c6950587eb5e8f02dad2fa0d685,aae3bfea055532c57fb453ed3ec80b30,77.08,77.08,11.15
7c28cd51bc7b7b5b8e81ae0bb7f17340,2.0,1,5a4ec7366f4a5fddd269c4d9a047c6c3,2a1348e9addc1af5aaa619b1a3679d6b,16.9,16.9,10.96
81251f18621a822ad5b09593dfee4fc9,6.0,1,c4b925e40f11289063a854c47aaef129,ffff564a4f9085cd26170f4732393726,11.5,11.5,10.96
90bf0d006edb962cf09943bf3e4ad217,8.0,1,2647bd04a8ac8605c0034dc49d21445d,77530e9772f57a62c906e1c21538ab82,49.0,49.0,16.05
ae917963181c56c14f8d0e873b1588ac,10.0,1,852b19e59727d554cf958607536d86d9,4d600e08ecbe08258c79e536c5a42fee,379.0,379.0,27.14
b626a11507dbce56f74a5b1b1a6af615,4.0,1,aeeed2c170290c9293b7f8f401714e01,5f0057b677eb963672bf05dfa3f16c34,26.99,26.99,10.96
b79559dba6909e4d8ac0ddf501a99f14,8.0,1,4a625789888350aabb6b1acd0e8f9e39,8a32e327fe2c1b3511609d81aaf9f042,12.99,12.99,9.34
bb448c2c512a6883aa2a26cb57b6cf4a,7.0,1,b463e740932577be6bedc720f216e79c,cca3071e3e9bb7d12640c9fbe2301306,124.9,124.9,13.45
bd2623f3663c5daa3f89e6b527fd49da,6.0,1,6d59a3fe3140425fb175cdd1e688dc2e,cca3071e3e9bb7d12640c9fbe2301306,29.9,29.9,10.96
c0c48daac5ca760ce57d4e500886dc56,5.0,1,f1e297029531521190bb2312a90df567,8a32e327fe2c1b3511609d81aaf9f042,29.99,29.99,10.96
e2d092db21e901d04985350bf0e748ac,9.0,1,425a12d4dd8e5e7ba3be5c4157f1fafc,fa1c13f2614d7b5c4749cbc52fecda94,189.0,189.0,15.49
e9beb67cf376905f8cd308ef0f02071d,4.0,1,30001d6521e7d5826eb1881050cea7e7,85d9eb9ddc5d00ca9336a2219c97bb13,20.9,20.9,14.52
ecfdcaa1a2dacb4e5297d8251b115002,10.0,1,f9e5efb845b51d764b06f149eb99fc7f,b92e3c8f9738272ff7c59e111e108d7c,59.9,59.9,24.62
0927a4ea2d6af04c6e8a1aecd4f9951d,6.0,1,baeb8e1a680cf9e1f13557d74b6cec3d,a36ac007a4d18f865c8d32c3b2402c2d,129.99,129.99,16.02
32339685fefe9062d33175a4bc12d555,6.0,1,a8557b8cc2880e245f6e7b7dbb0cfb04,0adac9fbd9a2b63cccaac4f8756c1ca8,32.9,32.9,10.96
4baa3882a6f5d47e5ac98cd10c942c4f,8.0,1,54f45413afc0d5480c59f5dfeed2d19f,5ab05b6d86d417796c69ffd6774ec832,99.9,99.9,15.81
66f1a7baf73c12eb3af95058da54b6f8,8.0,1,b993dfaf418915ff7d0aa74016f030f7,827f8f69dfa529c561901c4f2e0f332f,34.9,34.9,14.11
70d0dedf8c23e2cedca5915427acd101,11.0,1,77e9f75a40f2341f6a7f9f17cc0a8ffd,2be17df1c49978426251562096c3cc09,169.9,169.9,15.36
882c1e2076610adab15e5a68430d2180,6.0,1,1b717631654816892a7b2ef8b7c7c3c4,77530e9772f57a62c906e1c21538ab82,119.0,119.0,19.42
b6e5aa946acc4e29e7069510f28a0bce,13.0,1,2a763f02c6a7a8ab7c1be0460ff891d0,cca3071e3e9bb7d12640c9fbe2301306,149.9,149.9,19.33
032bc75236a1cbaf410bb596a509e774,10.0,1,1f50c7757334d6acef5e3c5fa64eb3c7,dbb9b48c841a0e39e21f98e1a6b2ec3e,39.9,39.9,11.74
0571cdb407bf04b419c94ffd7acbd874,11.0,1,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,6.9,6.9,15.65
06f5f6139b33f53defc64643f1252d53,13.0,1,1412c0124f6acb78a0a1023ea5e82c88,82bd0703a4aefd6b599e5bfdaed378fb,44.9,44.9,15.56
0aaf52291c13507e7fe4f565f079ad9a,6.0,1,25a1c5b2e0ccbf703cb7b69ffebfaf38,56642bcb79900e777d68e91915cb4267,48.0,48.0,15.56
0f91be4a9bf9ffd2c1ace53b9e5dd9e2,12.0,1,9db78e784e1ca837bb7f510888807baa,054694fa03fe82cec4b7551487331d74,467.0,467.0,18.38
0fd3cee523a106ac501c4cf18f56a4de,16.0,1,d05d900323cc6f68c3de5ad56d8d63e3,cca3071e3e9bb7d12640c9fbe2301306,83.5,83.5,13.16
164bcbb466afa4e7b9eec1760f0d7096,5.0,1,5a2de1e2c45d0602659260c6dd4aff70,612a743d294c27884fb7b80d2b19ba35,28.9,28.9,14.11
22aa0b4e8c7855fd8d534a7692579a36,10.0,1,ddebc97ddf43a9787d1ee7012e394ccc,05ff92fedb5be47920fea08e501238b9,598.4,598.4,33.45
29d99fdabd0cb6b4e9d82f2f38c04a5a,5.0,1,fcde1899043318107d8f0ae043f69bc3,d66c305afaec317ebee552073a674429,99.0,99.0,14.86
2a3d67c0d2045bf67abb3d8f320ac29f,9.0,1,3025303c80b01a0926fda2841cc31b4a,4da0e408c99d2fdc2126dc9fce518060,66.9,66.9,26.94
2f371d97b4ea52be4c04ef49bb4f31ff,7.0,1,8abc2d73b55855c07b6888d4b21b3da6,522620dcb18a6b31cd7bdf73665113a9,329.9,329.9,16.48
35444785eacb17aeda6810ebd8dd188e,10.0,1,f2a4a74038882bf1adc8a466962559ec,6edacfd9f9074789dad6d62ba7950b9c,51.9,51.9,16.06
3b64ff25a4610fb5599e4fd09f907501,5.0,1,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,143.8,143.8,18.3
4079df924e51e553825e62f9f8995d59,6.0,1,078482c5821678267aeb55b8edcdcb29,4d600e08ecbe08258c79e536c5a42fee,224.16,224.16,15.74
4269e9f98b1e74f0732bc93de6aaca6f,7.0,1,c86f95986c7050bf988aed62520093e7,b1fecf4da1fa2689bccffa0121953643,310.9,310.9,20.31
48ae7afdc684e9aff52a26bb84bce016,8.0,1,e5fe5612792826b2c61371acf1480225,8a32e327fe2c1b3511609d81aaf9f042,44.99,44.99,15.56
51ceba3ba51d4b4543e7f78e181e0ba9,7.0,1,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,9.9,9.9,10.96
